chr,start position,
chrV,4818987,
chrV,4818950,
chrV,4818937,
chrV,4818916,
chrV,4824584,
chrV,4823274,
chrV,4827098,
chrV,4827091,
chrV,4827065,
chrV,4827062,
chrV,4827058,
chrV,4826071,
chrV,4839947,
chrV,4839922,
chrV,4847701,
chrV,4847706,
chrV,4862894,
chrV,4862838,
chrV,4862834,
chrV,4862826,
chrV,4862818,
chrV,4862814,
chrV,4862807,
chrV,4862801,
chrV,4862794,
chrV,4862789,
chrV,4862780,
chrV,4879305,
chrV,4885663,
chrV,4885682,
chrV,4889602,
chrV,4889599,
chrV,4889595,
chrV,4890210,
chrV,4890230,
chrV,4896038,
chrV,4903966,
chrV,4903970,
chrV,4903974,
chrV,4906239,
chrV,4908854,
chrV,4908859,
chrV,4908866,
chrV,4908872,
chrV,4918571,
chrV,4918562,
chrV,4918559,
chrV,4918556,
chrV,4918547,
chrV,4919193,
chrV,4919194,
chrV,4919198,
chrV,4919220,
chrV,4933042,
chrV,4987186,
chrV,4987183,
chrV,4995259,
chrV,5000559,
chrV,5000550,
chrV,5012942,
chrV,5018328,
chrV,5033376,
chrV,5033384,
chrV,5033386,
chrV,5033388,
chrV,5049555,
chrV,5049560,
chrV,5049566,
chrV,5049579,
chrV,5053605,
chrV,5110762,
chrV,5110757,
chrV,5119524,
chrV,5119513,
chrV,5119924,
chrV,5158576,
chrV,5161909,
chrV,5164779,
chrV,5164775,
chrV,5192556,
chrV,5194592,
chrV,5204420,
chrV,5204440,
chrV,5233852,
chrV,5243111,
chrV,5243061,
chrV,5267806,
chrV,5287358,
chrV,5287355,
chrV,5310761,
chrV,5310768,
chrV,5358921,
chrV,5393086,
chrV,5404203,
chrV,5411019,
chrV,5411032,
chrV,5411040,
chrV,5420026,
chrV,5423280,
chrV,5423261,
chrV,5428151,
chrV,5428159,
chrV,5428164,
chrV,5432780,
chrV,5490345,
chrV,5490353,
chrV,5490358,
chrV,5490368,
chrV,5490375,
chrV,5490384,
chrV,5490414,
chrV,5505271,
chrV,5505297,
chrV,5505305,
chrV,5513779,
chrV,5512632,
chrV,5512603,
chrV,5512597,
chrV,5512561,
chrV,5512557,
chrV,5512521,
chrV,5512511,
chrV,5536366,
chrV,5536667,
chrV,5536685,
chrV,5536706,
chrV,5536712,
chrV,5536714,
chrV,5536722,
chrV,5580619,
chrV,5592544,
chrV,5592565,
chrV,5592571,
chrV,5596494,
chrV,5606547,
chrV,5661097,
chrV,5667255,
chrV,5700139,
chrV,5700142,
chrV,5700145,
chrV,5712802,
chrV,5712893,
chrV,5717489,
chrV,5717524,
chrV,5747740,
chrV,5763827,
chrV,5763824,
chrV,5770061,
chrV,5770368,
chrV,5776990,
chrV,5776968,
chrV,5780805,
chrV,5805747,
chrV,5805751,
chrV,5813167,
chrV,5813133,
chrV,5813124,
chrV,5813121,
chrV,5813118,
chrV,5836847,
chrV,5836821,
chrV,5836819,
chrV,5836817,
chrV,5836815,
chrV,5836813,
chrV,5836811,
chrV,5836806,
chrV,5836798,
chrV,5839728,
chrV,5839447,
chrV,5838596,
chrV,5872032,
chrV,5872035,
chrV,5902195,
chrV,5907366,
chrV,5912709,
chrV,5917832,
chrV,5944409,
chrV,5963845,
chrV,5986838,
chrV,5996308,
chrV,5996325,
chrV,5996369,
chrV,6017664,
chrV,6034867,
chrV,6044065,
chrV,6044070,
chrV,6044077,
chrV,6044082,
chrV,6044084,
chrV,6045045,
chrV,6053427,
chrV,6053349,
chrV,6053332,
chrV,6053304,
chrV,6053300,
chrV,6053246,
chrV,6053233,
chrV,6100686,
chrV,6100672,
chrV,6100496,
chrV,6110632,
chrV,6110619,
chrV,6110607,
chrV,6110571,
chrV,6110559,
chrV,6110553,
chrV,6110550,
chrV,6112926,
chrV,6116189,
chrV,6121547,
chrV,6206798,
chrV,6217255,
chrV,6217291,
chrV,6217322,
chrV,6227645,
chrV,6227626,
chrV,6227536,
chrV,6246828,
chrV,6247751,
chrV,6259409,
chrV,6276423,
chrV,6276426,
chrV,6281389,
chrV,6292568,
chrV,6292559,
chrV,6292528,
chrV,6331890,
chrV,6365710,
chrV,6390447,
chrV,6401481,
chrV,6408957,
chrV,6408953,
chrV,6408925,
chrV,6408916,
chrV,6431166,
chrV,6431103,
chrV,6430886,
chrV,6435665,
chrV,6436530,
chrV,6436540,
chrV,6436573,
chrV,6436580,
chrV,6436582,
chrV,6436585,
chrV,6436591,
chrV,6436609,
chrV,6489025,
chrV,6496827,
chrV,6496846,
chrV,6496857,
chrV,6496864,
chrV,6511968,
chrV,6511949,
chrV,6514013,
chrV,6517945,
chrV,6517935,
chrV,6517756,
chrV,6517723,
chrV,6517468,
chrV,6516000,
chrV,6523388,
chrV,6524977,
chrV,6524984,
chrV,6524991,
chrV,6525011,
chrV,6525014,
chrV,6525018,
chrV,6525026,
chrV,6533902,
chrV,6533057,
chrV,6533053,
chrV,6561497,
chrV,6561488,
chrV,6575859,
chrV,6575856,
chrV,6575851,
chrV,6593926,
chrV,6593947,
chrV,6593954,
chrV,6593961,
chrV,6593967,
chrV,6593971,
chrV,6593978,
chrV,6594169,
chrV,6614657,
chrV,6652396,
chrV,6656825,
chrV,6656799,
chrV,6656790,
chrV,6656782,
chrV,6666714,
chrV,6666646,
chrV,6666637,
chrV,6681662,
chrV,6703002,
chrV,6709191,
chrV,6709174,
chrV,6710612,
chrV,6710597,
chrV,6710579,
chrV,6710571,
chrV,6710561,
chrV,6768504,
chrV,6768498,
chrV,6768493,
chrV,6768489,
chrV,6768488,
chrV,6768486,
chrV,6768483,
chrV,6768481,
chrV,6768470,
chrV,6768455,
chrV,6768445,
chrV,6768439,
chrV,6785229,
chrV,6785225,
chrV,6785221,
chrV,6785219,
chrV,6784975,
chrV,6784969,
chrV,6784965,
chrV,6785340,
chrV,6831149,
chrV,6831156,
chrV,6831163,
chrV,6836057,
chrV,6835904,
chrV,6835386,
chrV,6835621,
chrV,6835627,
chrV,6838345,
chrV,6838429,
chrV,6839239,
chrV,6839244,
chrV,6839253,
chrV,6842780,
chrV,6842824,
chrV,6842832,
chrV,6896972,
chrV,6896981,
chrV,6935931,
chrV,6951400,
chrV,7006262,
chrV,7006285,
chrV,7006295,
chrV,7006304,
chrV,7051282,
chrV,7051684,
chrV,7060452,
chrV,7060445,
chrV,7060564,
chrV,7060570,
chrV,7060575,
chrV,7060596,
chrV,7060618,
chrV,7062541,
chrV,7062552,
chrV,7066722,
chrV,7074889,
chrV,7074896,
chrV,7074898,
chrV,7074903,
chrV,7075885,
chrV,7075917,
chrV,7075920,
chrV,7085975,
chrV,7093752,
chrV,7093746,
chrV,7093725,
chrV,7145301,
chrV,7145295,
chrV,7150678,
chrV,7156205,
chrV,7156183,
chrV,7156175,
chrV,7157248,
chrV,7163573,
chrV,7179086,
chrV,7185100,
chrV,7194273,
chrV,7196874,
chrV,7223247,
chrV,7230972,
chrV,7230950,
chrV,7237354,
chrV,7237380,
chrV,7327117,
chrV,7328375,
chrV,7328383,
chrV,7328387,
chrV,7364164,
chrV,7364159,
chrV,7369513,
chrV,7369519,
chrV,7369541,
chrV,7369549,
chrV,7369564,
chrV,7369567,
chrV,7381106,
chrV,7386128,
chrV,7386123,
chrV,7386114,
chrV,7386099,
chrV,7386097,
chrV,7392092,
chrV,7392087,
chrV,7409886,
chrV,7413419,
chrV,7414922,
chrV,7416098,
chrV,7416101,
chrV,7435110,
chrV,7435031,
chrV,7435410,
chrV,7451694,
chrV,7465783,
chrV,7523673,
chrV,7547580,
chrV,7554037,
chrV,7575666,
chrV,7575651,
chrV,7575633,
chrV,7575733,
chrV,7575742,
chrV,7575749,
chrV,7575754,
chrV,7580518,
chrV,7580508,
chrV,7587884,
chrV,7622135,
chrV,7624222,
chrV,7624205,
chrV,7624195,
chrV,7626821,
chrV,7638071,
chrV,7643468,
chrV,7686363,
chrV,7703590,
chrV,7713878,
chrV,7713929,
chrV,7760455,
chrV,7774518,
chrV,7774562,
chrV,7776241,
chrV,7776235,
chrV,7776180,
chrV,7776158,
chrV,7776409,
chrV,7809962,
chrV,7809905,
chrV,7809900,
chrV,7814434,
chrV,7826731,
chrV,7837079,
chrV,7837064,
chrV,7837911,
chrV,7853859,
chrV,7854857,
chrV,7854882,
chrV,7854895,
chrV,7855750,
chrV,7855808,
chrV,7857671,
chrV,7863244,
chrV,7863241,
chrV,7870789,
chrV,7877309,
chrV,7877481,
chrV,7955310,
chrV,7955302,
chrV,7955297,
chrV,7955291,
chrV,7956456,
chrV,7978784,
chrV,7983742,
chrV,7983851,
chrV,7986091,
chrV,8022282,
chrV,8024920,
chrV,8024903,
chrV,8024898,
chrV,8024882,
chrV,8024876,
chrV,8024873,
chrV,8024871,
chrV,8026671,
chrV,8029036,
chrV,8029042,
chrV,8029051,
chrV,8029066,
chrV,8029175,
chrV,8029186,
chrV,8030926,
chrV,8030930,
chrV,8031393,
chrV,8031400,
chrV,8031405,
chrV,8031410,
chrV,8040553,
chrV,8052118,
chrV,8052121,
chrV,8117838,
chrV,8129452,
chrV,8129419,
chrV,8129938,
chrV,8129967,
chrV,8129975,
chrV,8159908,
chrV,8159912,
chrV,8179118,
chrV,8179139,
chrV,8210713,
chrV,8210707,
chrV,8210615,
chrV,8217731,
chrV,8221260,
chrV,8221255,
chrV,8221247,
chrV,8221240,
chrV,8221352,
chrV,8221379,
chrV,8221421,
chrV,8221433,
chrV,8221446,
chrV,8223228,
chrV,8223236,
chrV,8223256,
chrV,8223277,
chrV,8223330,
chrV,8223350,
chrV,8238332,
chrV,8247944,
chrV,8247942,
chrV,8247940,
chrV,8247939,
chrV,8265693,
chrV,8269018,
chrV,8269013,
chrV,8267826,
chrV,8267877,
chrV,8267901,
chrV,8267939,
chrV,8267991,
chrV,8272206,
chrV,8272236,
chrV,8272335,
chrV,8297543,
chrV,8297538,
chrV,8301310,
chrV,8301306,
chrV,8302650,
chrV,8355678,
chrV,8356040,
chrV,8376123,
chrV,8383913,
chrV,8386241,
chrV,8385971,
chrV,8410646,
chrV,8413490,
chrV,8413933,
chrV,8413938,
chrV,8460480,
chrV,8460418,
chrV,8462299,
chrV,8462306,
chrV,8462309,
chrV,8462318,
chrV,8462329,
chrV,8465279,
chrV,8471045,
chrV,8471019,
chrV,8471012,
chrV,8514098,
chrV,8518877,
chrV,8518824,
chrV,8518655,
chrV,8533097,
chrV,8533323,
chrV,8533324,
chrV,8533328,
chrV,8533332,
chrV,8534980,
chrV,8534978,
chrV,8535157,
chrV,8535159,
chrV,8570064,
chrV,8569979,
chrV,8570108,
chrV,8570128,
chrV,8603494,
chrV,8603505,
chrV,8603541,
chrV,8603554,
chrV,8608872,
chrV,8606135,
chrV,8621321,
chrV,8629650,
chrV,8629572,
chrV,8629530,
chrV,8629522,
chrV,8629124,
chrV,8629061,
chrV,8631475,
chrV,8643202,
chrV,8643198,
chrV,8682921,
chrV,8682942,
chrV,8682968,
chrV,8768759,
chrV,8774278,
chrV,8774282,
chrV,8898171,
chrV,8898190,
chrV,8928953,
chrV,8928950,
chrV,8936412,
chrV,8947679,
chrV,8955400,
chrV,8955432,
chrV,8970538,
chrV,8977496,
chrV,8990544,
chrV,8990555,
chrV,8990573,
chrV,8994188,
chrV,9036445,
chrV,9054043,
chrV,9054026,
chrV,9054013,
chrV,9054007,
chrV,9053993,
chrV,9053987,
chrV,9053985,
chrV,9053980,
chrV,9053936,
chrV,9054820,
chrV,9056363,
chrV,9067954,
chrV,9073529,
chrV,9076613,
chrV,9095941,
chrV,9095963,
chrV,9098669,
chrV,9098665,
chrV,9108529,
chrV,9109581,
chrV,9112268,
chrV,9112282,
chrV,9112309,
chrV,9123450,
chrV,9123456,
chrV,9162979,
chrV,9165279,
chrV,9173130,
chrV,9173125,
chrV,9197275,
chrV,9197257,
chrV,9197248,
chrV,9197239,
chrV,9197224,
chrV,9197217,
chrV,9197214,
chrV,9197206,
chrV,9219657,
chrV,9221868,
chrV,9221872,
chrV,9221876,
chrV,9246362,
chrV,9263994,
chrV,9295945,
chrV,9305391,
chrV,9305426,
chrV,9323093,
chrV,9323118,
chrV,9323138,
chrV,9323159,
chrV,9326878,
chrV,9326881,
chrV,9343160,
chrV,9343098,
chrV,9342470,
chrV,9344193,
chrV,9344191,
chrV,9344189,
chrV,9344188,
chrV,9344185,
chrV,9344181,
chrV,9344173,
chrV,9344115,
chrV,9346953,
chrV,9346935,
chrV,9346915,
chrV,9356492,
chrV,9371067,
chrV,9373577,
chrV,9373563,
chrV,9373534,
chrV,9373531,
chrV,9399771,
chrV,9440070,
chrV,9444036,
chrV,9471527,
chrV,9478137,
chrV,9491688,
chrV,9491685,
chrV,9491642,
chrV,9497015,
chrV,9497028,
chrV,9497033,
chrV,9508066,
chrV,9508085,
chrV,9513823,
chrV,9513830,
chrV,9513837,
chrV,9513842,
chrV,9513846,
chrV,9513854,
chrV,9518842,
chrV,9526696,
chrV,9526706,
chrV,9531518,
chrV,9531759,
chrV,9531763,
chrV,9536765,
chrV,9544461,
chrV,9545495,
chrV,9545498,
chrV,9546350,
chrV,9546354,
chrV,9547056,
chrV,9547060,
chrV,9547062,
chrV,9548137,
chrV,9583516,
chrV,9583529,
chrV,9583536,
chrV,9583557,
chrV,9584264,
chrV,9629919,
chrV,9629923,
chrV,9629929,
chrV,9633310,
chrV,9633308,
chrV,9633306,
chrV,9647270,
chrV,9645612,
chrV,9645730,
chrV,9645757,
chrV,9645767,
chrV,9645772,
chrV,9645816,
chrV,9679378,
chrV,9679384,
chrV,9679389,
chrV,9711265,
chrV,9711248,
chrV,9709807,
chrV,9730963,
chrV,9729667,
chrV,9731241,
chrV,9731377,
chrV,9731387,
chrV,9737556,
chrV,9737564,
chrV,9737569,
chrV,9737575,
chrV,9737591,
chrV,9737596,
chrV,9737599,
chrV,9754550,
chrV,9756514,
chrV,9756520,
chrV,9787433,
chrV,9787424,
chrV,9787404,
chrV,9787346,
chrV,9787279,
chrV,9787261,
chrV,9787250,
chrV,9787237,
chrV,9789911,
chrV,9789872,
chrV,9789829,
chrV,9789659,
chrV,9856331,
chrV,9856326,
chrV,9889929,
chrV,9915066,
chrV,9926004,
chrV,9926008,
chrV,9930736,
chrV,9958611,
chrV,9980701,
chrV,9981109,
chrV,9981280,
chrV,9981301,
chrV,9991841,
chrV,9991846,
chrV,9991850,
chrV,9991857,
chrV,10004825,
chrV,10031493,
chrV,10055002,
chrV,10064475,
chrV,10073874,
chrV,10081749,
chrV,10081736,
chrV,10081723,
chrV,10091262,
chrV,10098565,
chrV,10104903,
chrV,10130675,
chrV,10134297,
chrV,10134263,
chrV,10134249,
chrV,10134367,
chrV,10134394,
chrV,10145912,
chrV,10161083,
chrV,10161078,
chrV,10161072,
chrV,10161067,
chrV,10161063,
chrV,10161038,
chrV,10160984,
chrV,10178458,
chrV,10182928,
chrV,10190214,
chrV,10203760,
chrV,10205070,
chrV,10205628,
chrV,10212418,
chrV,10212406,
chrV,10212723,
chrV,10221640,
chrV,10225689,
chrV,10231203,
chrV,10238828,
chrV,10238814,
chrV,10238808,
chrV,10238799,
chrV,10238796,
chrV,10238776,
chrV,10238771,
chrV,10243176,
chrV,10255234,
chrV,10255167,
chrV,10256257,
chrV,10256277,
chrV,10256286,
chrV,10256319,
chrV,10256323,
chrV,10256328,
chrV,10277799,
chrV,10277843,
chrV,10277848,
chrV,10277854,
chrV,10281503,
chrV,10281447,
chrV,10281443,
chrV,10281440,
chrV,10281438,
chrV,10281418,
chrV,10292839,
chrV,10292835,
chrV,10292833,
chrV,10294592,
chrV,10297370,
chrV,10297373,
chrV,10320285,
chrV,10320273,
chrV,10342093,
chrV,10342129,
chrV,10342143,
chrV,10342163,
chrV,10342299,
chrV,10353122,
chrV,10353080,
chrV,10357648,
chrV,10357640,
chrV,10357627,
chrV,10357621,
chrV,10357618,
chrV,10357615,
chrV,10358275,
chrV,10358284,
chrV,10358293,
chrV,10381795,
chrV,10382422,
chrV,10388429,
chrV,10388469,
chrV,10388474,
chrV,10395649,
chrV,10395652,
chrV,10398692,
chrV,10398704,
chrV,10398713,
chrV,10398720,
chrV,10398756,
chrV,10398763,
chrV,10398769,
chrV,10421930,
chrV,10425064,
chrV,10426378,
chrV,10436914,
chrV,10436918,
chrV,10440791,
chrV,10441315,
chrV,10445991,
chrV,10447228,
chrV,10453764,
chrV,10453759,
chrV,10453695,
chrV,10453658,
chrV,10453653,
chrV,10453639,
chrV,10453597,
chrV,10466833,
chrV,10466910,
chrV,10478670,
chrV,10491709,
chrV,10493381,
chrV,10497031,
chrV,10501582,
chrV,10501577,
chrV,10501569,
chrV,10503024,
chrV,10503008,
chrV,10533211,
chrV,10536759,
chrV,10536035,
chrV,10536028,
chrV,10546863,
chrV,10546768,
chrV,10560882,
chrV,10564882,
chrV,10571157,
chrV,10572740,
chrV,10579047,
chrV,10579150,
chrV,10579172,
chrV,10589932,
chrV,10589842,
chrV,10592624,
chrV,10592607,
chrV,10592602,
chrV,10597475,
chrV,10598893,
chrV,10598915,
chrV,10601776,
chrV,10602364,
chrV,10656932,
chrV,10658182,
chrV,10658212,
chrV,10715720,
chrV,10736848,
chrV,10750768,
chrV,10750761,
chrV,10750732,
chrV,10750715,
chrV,10750705,
chrV,10750702,
chrV,10750697,
chrV,10750688,
chrV,10770200,
chrV,10770194,
chrV,10770189,
chrV,10770159,
chrV,10784248,
chrV,10792801,
chrV,10793770,
chrV,10793774,
chrV,10793780,
chrV,10808008,
chrV,10807990,
chrV,10813462,
chrV,10813385,
chrV,10813969,
chrV,10891036,
chrV,10891018,
chrV,10891014,
chrV,10891006,
chrV,10891003,
chrV,10890997,
chrV,10890993,
chrV,10890987,
chrV,10894743,
chrV,10894731,
chrV,10894720,
chrV,10894715,
chrV,10894707,
chrV,10894133,
chrV,10894773,
chrV,10894779,
chrV,10894805,
chrV,10894823,
chrV,10894855,
chrV,10894861,
chrV,10894863,
chrV,10897287,
chrV,10898740,
chrV,10901268,
chrV,10901249,
chrV,10921812,
chrV,10932647,
chrV,10932659,
chrV,10932667,
chrV,10932672,
chrV,10932676,
chrV,10932680,
chrV,10932689,
chrV,10936779,
chrV,10938810,
chrV,10940786,
chrV,10941403,
chrV,10949876,
chrV,10951861,
chrV,10951953,
chrV,10951969,
chrV,10955067,
chrV,10955868,
chrV,10955941,
chrV,10960668,
chrV,10967045,
chrV,10965585,
chrV,10965544,
chrV,10963396,
chrV,10965695,
chrV,10965701,
chrV,10965708,
chrV,10965710,
chrV,10965713,
chrV,10965715,
chrV,10965717,
chrV,10965726,
chrV,10965736,
chrV,10965756,
chrV,10965772,
chrV,11000789,
chrV,11012439,
chrV,11030534,
chrV,11029412,
chrV,11029381,
chrV,11039544,
chrV,11040297,
chrV,11040750,
chrV,11046855,
chrV,11059770,
chrV,11065611,
chrV,11071966,
chrV,11071935,
chrV,11071881,
chrV,11071846,
chrV,11071799,
chrV,11076076,
chrV,11074471,
chrV,11073230,
chrV,11073224,
chrV,11078514,
chrV,11078507,
chrV,11078493,
chrV,11078465,
chrV,11078114,
chrV,11078599,
chrV,11078620,
chrV,11078627,
chrV,11078631,
chrV,11078638,
chrV,11078662,
chrV,11080662,
chrV,11081046,
chrV,11110377,
chrV,11110259,
chrV,11113383,
chrV,11113406,
chrV,11113412,
chrV,11123081,
chrV,11123076,
chrV,11123070,
chrV,11123067,
chrV,11123028,
chrV,11124099,
chrV,11124077,
chrV,11124058,
chrV,11124048,
chrV,11124129,
chrV,11124148,
chrV,11124164,
chrV,11124170,
chrV,11124176,
chrV,11124181,
chrV,11124184,
chrV,11124190,
chrV,11124195,
chrV,11124198,
chrV,11125188,
chrV,11144401,
chrV,11147323,
chrV,11217560,
chrV,11217564,
chrV,11217571,
chrV,11217672,
chrV,11217676,
chrV,11239297,
chrV,11258972,
chrV,11265644,
chrV,11265639,
chrV,11265631,
chrV,11273116,
chrV,11324151,
chrV,11327067,
chrV,11326927,
chrV,11326465,
chrV,11375472,
chrV,11385339,
chrV,11407521,
chrV,11410988,
chrV,11410969,
chrV,11410956,
chrV,11410949,
chrV,11410937,
chrV,11446621,
chrV,11450334,
chrV,11472538,
chrV,11483807,
chrV,11484012,
chrV,11490458,
chrV,11490417,
chrV,11504869,
chrV,11520462,
chrV,11520437,
chrV,11521640,
chrV,11521660,
chrV,11554523,
chrV,11570193,
chrV,11570436,
chrV,11573253,
chrV,11573258,
chrV,11601132,
chrV,11604210,
chrV,11606471,
chrV,11606443,
chrV,11606431,
chrV,11610692,
chrV,11610703,
chrV,11610708,
chrV,11613198,
chrV,11616261,
chrV,11631841,
chrV,11650752,
chrV,11664894,
chrV,11715836,
chrV,11715818,
chrV,11740046,
chrV,11758913,
chrV,11781032,
chrV,11781061,
chrV,11783313,
chrV,11783319,
chrV,11783324,
chrV,11783370,
chrV,11788012,
chrV,11825760,
chrV,11825727,
chrV,11825713,
chrV,11827308,
chrV,11839499,
chrV,11888225,
chrV,11888227,
chrV,11888229,
chrV,11888255,
chrV,11916125,
chrV,11916193,
chrV,11916232,
chrV,11933325,
chrV,11929050,
chrV,11929061,
chrV,11975528,
chrV,11978261,
chrV,11978255,
chrV,11979928,
chrV,11982411,
chrV,12001626,
chrV,12001645,
chrV,12021153,
chrV,12021184,
chrV,12021209,
chrV,12041555,
chrV,12041562,
chrV,12059833,
chrV,12059821,
chrV,12059814,
chrV,12065982,
chrV,12065979,
chrV,12065453,
chrV,12065408,
chrV,12067945,
chrV,12080246,
chrV,12080237,
chrV,12080232,
chrV,12084319,
chrV,12084310,
chrV,12084224,
chrV,12084243,
chrV,12084253,
chrV,12092008,
chrV,12100990,
chrV,12101009,
chrV,12107135,
chrV,12107147,
chrV,12140859,
chrV,12153110,
chrV,12162308,
chrV,12187422,
chrV,12187415,
chrV,12187410,
chrV,12187404,
chrV,12187393,
chrV,12194455,
chrV,12194460,
chrV,12194470,
chrV,12201354,
chrV,12198583,
chrV,12198581,
chrV,12245381,
chrV,12243045,
chrV,12263845,
chrV,12271620,
chrV,12271594,
chrV,12271582,
chrV,12277023,
chrV,12289259,
chrV,12306331,
chrV,12306333,
chrV,12318255,
chrV,12318347,
chrV,12318383,
chrV,12318395,
chrV,12318401,
chrV,12351364,
chrV,12352973,
chrV,12358669,
chrV,12365401,
chrV,12371664,
chrV,12400834,
chrV,12400829,
chrV,12400819,
chrV,12400815,
chrV,12400792,
chrV,12404621,
chrV,12410488,
chrV,12412038,
chrV,12412029,
chrV,12413800,
chrV,12415782,
chrV,12432233,
chrV,12497849,
chrV,12497838,
chrV,12512038,
chrV,12512029,
chrV,12512023,
chrV,12512019,
chrV,12513017,
chrV,12527036,
chrV,12527040,
chrV,12527046,
chrV,12550329,
chrV,12550323,
chrV,12560575,
chrV,12590679,
chrV,12590658,
chrV,12600747,
chrV,12600731,
chrV,12599370,
chrV,12599679,
chrV,12611306,
chrV,12612207,
chrV,12612206,
chrV,12612203,
chrV,12637546,
chrV,12660527,
chrV,12661644,
chrV,12661642,
chrV,12697047,
chrV,12697530,
chrV,12697558,
chrV,12697796,
chrV,12712087,
chrV,12725977,
chrV,12727183,
chrV,12728420,
chrV,12728384,
chrV,12728378,
chrV,12728374,
chrV,12729452,
chrV,12729461,
chrV,12729471,
chrV,12733620,
chrV,12733606,
chrV,12733593,
chrV,12733588,
chrV,12733585,
chrV,12733583,
chrV,12741928,
chrV,12742041,
chrV,12745488,
chrV,12745476,
chrV,12745469,
chrV,12745444,
chrV,12745430,
chrV,12745409,
chrV,12745364,
chrV,12748196,
chrV,12760185,
chrV,12760170,
chrV,12760162,
chrV,12760143,
chrV,12763709,
chrV,12767667,
chrV,12787083,
chrV,12792915,
chrV,12795313,
chrV,12810058,
chrV,12810054,
chrV,12819209,
chrV,12820287,
chrV,12825006,
chrV,12825012,
chrV,12845324,
chrV,12870034,
chrV,12905164,
chrV,12905162,
chrV,12906725,
chrV,12919952,
chrV,12937166,
chrV,12941793,
chrV,12941787,
chrV,12952528,
chrV,12952551,
chrV,12952556,
chrV,12952582,
chrV,12967986,
chrV,12967905,
chrV,12995578,
chrV,12997502,
chrV,12997499,
chrV,12997496,
chrV,12999639,
chrV,13001504,
chrV,13001509,
chrV,13012767,
chrV,13019034,
chrV,13038688,
chrV,13038679,
chrV,13041729,
chrV,13042232,
chrV,13042255,
chrV,13043252,
chrV,13045906,
chrV,13116029,
chrV,13116376,
chrV,13116383,
chrV,13116398,
chrV,13116418,
chrV,13116446,
chrV,13131616,
chrV,13131567,
chrV,13134835,
chrV,13134822,
chrV,13138066,
chrV,13138060,
chrV,13138056,
chrV,13138050,
chrV,13137823,
chrV,13152836,
chrV,13152873,
chrV,13175600,
chrV,13175617,
chrV,13175665,
chrV,13175697,
chrV,13175741,
chrV,13175750,
chrV,13175999,
chrV,13176596,
chrV,13193763,
chrV,13201078,
chrV,13201073,
chrV,13201062,
chrV,13199377,
chrV,13199355,
chrV,13202170,
chrV,13261815,
chrV,13304890,
chrV,13304899,
chrV,13313165,
chrV,13312370,
chrV,13317996,
chrV,13333853,
chrV,13333850,
chrV,13336228,
chrV,13358010,
chrV,13357995,
chrV,13357988,
chrV,13359358,
chrV,13381171,
chrV,13381209,
chrV,13406299,
chrV,13406809,
chrV,13406878,
chrV,13411058,
chrV,13411060,
chrV,13411088,
chrV,13415047,
chrV,13441933,
chrV,13458088,
chrV,13458096,
chrV,13463104,
chrV,13463108,
chrV,13463142,
chrV,13468310,
chrV,13468304,
chrV,13468299,
chrV,13468291,
chrV,13468278,
chrV,13468359,
chrV,13468377,
chrV,13468399,
chrV,13473555,
chrV,13473527,
chrV,13497685,
chrV,13497715,
chrV,13511626,
chrV,13551745,
chrV,13560260,
chrV,13560289,
chrV,13568639,
chrV,13566666,
chrV,13566674,
chrV,13568809,
chrV,13572031,
chrV,13572063,
chrV,13590093,
chrV,13606972,
chrV,13611864,
chrV,13611854,
chrV,13611849,
chrV,13620971,
chrV,13625757,
chrV,13625837,
chrV,13625851,
chrV,13627241,
chrV,13649785,
chrV,13649781,
chrV,13656574,
chrV,13654036,
chrV,13672064,
chrV,13672043,
chrV,13672008,
chrV,13715415,
chrV,13715391,
chrV,13715385,
chrV,13716831,
chrV,13744976,
chrV,13748351,
chrV,13768498,
chrV,13768482,
chrV,13771489,
chrV,13778097,
chrV,13778116,
chrV,13778122,
chrV,13778129,
chrV,13778138,
chrV,13778139,
chrV,13784292,
chrV,13784252,
chrV,13782397,
chrV,13782409,
chrV,13782413,
chrV,13782440,
chrV,13782449,
chrV,13782454,
chrV,13782457,
chrV,13789518,
chrV,13787350,
chrV,13787323,
chrV,13784666,
chrV,13787446,
chrV,13787454,
chrV,13787484,
chrV,13787499,
chrV,13822395,
chrV,13828182,
chrV,13828196,
chrV,13828200,
chrV,13828217,
chrV,13828221,
chrV,13828227,
chrV,13854384,
chrV,13854369,
chrV,13873132,
chrV,13873140,
chrV,13873144,
chrV,13889863,
chrV,13889897,
chrV,13890737,
chrV,13898466,
chrV,13898463,
chrV,13906398,
chrV,13906408,
chrV,13909489,
chrV,13950020,
chrV,13950030,
chrV,13953968,
chrV,13958326,
chrV,13962262,
chrV,13992677,
chrV,14012191,
chrV,14012188,
chrV,14012178,
chrV,14012168,
chrV,14018621,
chrV,14028614,
chrV,14067808,
chrV,14067834,
chrV,14074420,
chrV,14074637,
chrV,14074642,
chrV,14082764,
chrV,14082765,
chrV,14082768,
chrV,14082778,
chrV,14082783,
chrV,14084232,
chrV,14084237,
chrV,14090289,
chrV,14090784,
chrV,14090797,
chrV,14090800,
chrV,14090805,
chrV,14090821,
chrV,14090826,
chrV,14090829,
chrV,14090835,
chrV,14092547,
chrV,14092842,
chrV,14092847,
chrV,14094109,
chrV,14094142,
chrV,14094149,
chrV,14098632,
chrV,14098869,
chrV,14101232,
chrV,14107780,
